manufacturer,ship_name,canonical_id,source_entity_class,rsi_image_url,coverage_status,match_method,notes
Roberts Space Industries,RSI Aurora Mk I MR,RSI_Aurora_GS_MR,RSI_Aurora_GS_MR,"https://robertsspaceindustries.com/i/c7133ae8a8e3da0f6a81840978d7d55cac5429a2/resize(910,512,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjResjZaFtjXh6njsETbS8KcP6T4B6ah7yTRUS)/source.webp",REGISTRY,NORMALIZED_NAME,
Roberts Space Industries,RSI Aurora Mk I SE,RSI_Aurora_GS_SE,RSI_Aurora_GS_SE,"https://robertsspaceindustries.com/i/d3d47e4ab428318e1d7d4957e50439fde975428e/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjReskUYyKYXsaX9q5qr2tar2eJR6uDsauezUW)/source.webp",REGISTRY,NORMALIZED_NAME,
Roberts Space Industries,RSI Aurora Mk II,RSI_Aurora_Mk2,RSI_Aurora_Mk2,"https://robertsspaceindustries.com/i/c46396ff5712653d2ba61f685a3a46ad82fe47cc/resize(910,512,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjReskCZWkFFmT8GizYVjNCLrLANTnxxhrj9Qr)/source.webp",REGISTRY,NORMALIZED_NAME,
Roberts Space Industries,RSI Constellation Andromeda,RSI_Constellation_Andromeda,RSI_Constellation_Andromeda,"https://robertsspaceindustries.com/i/0fbfee17b2bae365cd5ab9e7d9441c1eb9b2196f/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjReskj9ttp7XXgtHcy38CS9NBZHAKXeVYNAKQ)/source.webp",REGISTRY,NORMALIZED_NAME,
Roberts Space Industries,RSI Constellation Aquila,RSI_Constellation_Aquila,RSI_Constellation_Aquila,"https://robertsspaceindustries.com/i/fcfd1ae05d35f21bd3fa6d72042d9f5744279dc2/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjReskTHwgUVJoAa33Yovz7yaSJ1DKCRaxmBoc)/source.webp",REGISTRY,NORMALIZED_NAME,
Roberts Space Industries,RSI Constellation Phoenix,RSI_Constellation_Phoenix,RSI_Constellation_Phoenix,"https://robertsspaceindustries.com/i/de12bc2d0869631061515afcb4d0faab4268c67b/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjResjUL2eASUiAi8vcmYQ2MGKTpPxWxMSR3Jv)/source.webp",REGISTRY,NORMALIZED_NAME,
Roberts Space Industries,RSI Constellation Phoenix Emerald,RSI_Constellation_Phoenix_Emerald,RSI_Constellation_Phoenix_Emerald,"https://robertsspaceindustries.com/i/0de3a7751934fa99af9f97b82f213264dc48564f/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjResipDjw3i1JRppQ6EUgPvJD8WH4SsnGnzrr)/source.webp",REGISTRY,NORMALIZED_NAME,
Roberts Space Industries,RSI Constellation Taurus,RSI_Constellation_Taurus,RSI_Constellation_Taurus,"https://robertsspaceindustries.com/i/30976bbcf88aef9986e8eeebae4a208100b8088a/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjResjkS7XpkFPAkxxXZWS9prx9VUShxcyG3p2)/source.webp",REGISTRY,NORMALIZED_NAME,
Roberts Space Industries,RSI Constellation Taurus Wikelo War Special,RSI_Constellation_Taurus_Military,RSI_Constellation_Taurus_Military,,FALLBACK,UNMATCHED,
Roberts Space Industries,RSI Hermes,RSI_Hermes,RSI_Hermes,"https://robertsspaceindustries.com/i/761fdbdce3185a8656d0bd68e7d52add8780728b/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjResjfAeaU4TWFf3CESU2jzn6jRiAFDA6vV6W)/source.webp",REGISTRY,NORMALIZED_NAME,
Roberts Space Industries,RSI Lynx,RSI_Lynx,RSI_Lynx,"https://robertsspaceindustries.com/i/954a1426939292a4e7aeb6aa3089562abd3e2c3f/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjResjj6VNDqWaXXDRPKHA57vY6TZ2WCvwXZin)/source.webp",REGISTRY,NORMALIZED_NAME,
Roberts Space Industries,RSI Mantis,RSI_Mantis,RSI_Mantis,"https://robertsspaceindustries.com/i/bae32e21338b5dd958fbf9b8ae516b8306c20d17/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjResjvhkJQG2Y479fwUAWMsuScdWNqgyWMtVt)/source.webp",REGISTRY,NORMALIZED_NAME,
Roberts Space Industries,RSI Meteor,RSI_Meteor,RSI_Meteor,"https://robertsspaceindustries.com/i/7e690bc04bfb59a9d2ee0e6d5c28102fc9b12bbe/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjReskpRTAcUsSFGgN36fmGpUihpCzS388kP8r)/source.webp",REGISTRY,NORMALIZED_NAME,
Roberts Space Industries,RSI Meteor PYAM Exec,RSI_Meteor_Collector_Military,RSI_Meteor_Collector_Military,,FALLBACK,UNMATCHED,
Roberts Space Industries,RSI Meteor Wikelo Sneak Special,RSI_Meteor_Collector_Stealth,RSI_Meteor_Collector_Stealth,,FALLBACK,UNMATCHED,
Roberts Space Industries,RSI Perseus,RSI_Perseus,RSI_Perseus,"https://robertsspaceindustries.com/i/78e2a9e7ea9067314be83fd9057949496b48c1c1/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjReseHFRPfQtzPkgVSiq2SXDbBKM2vp5SvuoL)/source.webp",REGISTRY,NORMALIZED_NAME,
Roberts Space Industries,RSI Polaris,RSI_Polaris,RSI_Polaris,"https://robertsspaceindustries.com/i/8ae451b8e7c2f23574df93fbac8a5dc94df688fb/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjResjvdsuj4E1TBxYPCwNKBaHDZUcJ54bNLc6)/source.webp",REGISTRY,NORMALIZED_NAME,
Roberts Space Industries,RSI Salvation,RSI_Salvation,RSI_Salvation,"https://robertsspaceindustries.com/i/a0eb12e661ae1fe6ae7d2bba68d808b0e37fc4b4/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjResepsDgaUQ5J3cukigDedHMktGzghD5k3Ev)/source.webp",REGISTRY,NORMALIZED_NAME,
Roberts Space Industries,RSI Scorpius,RSI_Scorpius,RSI_Scorpius,"https://robertsspaceindustries.com/i/3e91bdb7e1292eb7d8f07b87073b616f6c08355d/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjResepsDwQ9u3J1woX35mi3qGoXbvfB38svXg)/source.webp",REGISTRY,NORMALIZED_NAME,
Roberts Space Industries,RSI Scorpius Antares,RSI_Scorpius_Antares,RSI_Scorpius_Antares,"https://robertsspaceindustries.com/i/086a250b405bd1cda9ca40831a0ead40d38c48c7/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjResjNrErHqkcicxt9k7X9SsCAMJUprHF2BQ2)/source.webp",REGISTRY,NORMALIZED_NAME,
Roberts Space Industries,RSI Scorpius Wikelo Sneak Special,RSI_Scorpius_Stealth,RSI_Scorpius_Stealth,,FALLBACK,UNMATCHED,
Roberts Space Industries,RSI Ursa,RSI_Ursa_Rover,RSI_Ursa_Rover,"https://robertsspaceindustries.com/i/1baa93c6a56786b022de6b46c1a8c33fa36da6b6/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjReseM3uUcugp2674rcRWSAagpPVa9SbEyUCE)/source.webp",REGISTRY,NORMALIZED_NAME,
Roberts Space Industries,RSI Ursa Fortuna,RSI_Ursa_Rover_Emerald,RSI_Ursa_Rover_Emerald,"https://robertsspaceindustries.com/i/f241eb36893fa3087a842300f67127f7a433280a/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjResjBNBJ23W3mEG8ozoUYXBJqa5UXbB8Xogz)/source.webp",REGISTRY,NORMALIZED_NAME,
Roberts Space Industries,RSI Ursa Medivac,RSI_Ursa_Medivac,RSI_Ursa_Medivac,"https://robertsspaceindustries.com/i/7177fdf4329241bb2d8044b251fcd6dfc5d74471/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjResjvsLRSijAMMuZfA8ftRteoWX5YYcnQty4)/source.webp",REGISTRY,NORMALIZED_NAME,
Roberts Space Industries,RSI Ursa Medivac Wikelo Special,RSI_Ursa_Medivac_Stealth,RSI_Ursa_Medivac_Stealth,,FALLBACK,UNMATCHED,
Roberts Space Industries,RSI Zeus Mk II CL,RSI_Zeus_CL,RSI_Zeus_CL,"https://robertsspaceindustries.com/i/9332b99fd192960b05497cecb4d67dc5dd88e124/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjResik2cJboaCTxvZPtFzgLFGe7nq45MrKFVx)/source.webp",REGISTRY,NORMALIZED_NAME,
Roberts Space Industries,RSI Zeus Mk II ES,RSI_Zeus_ES,RSI_Zeus_ES,"https://robertsspaceindustries.com/i/201b16305598b3f101d78f2cf0f3bbeea5c5fd5f/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjResivuuXPahoRKgQLW5h1aBypfa8P8Hap7Zg)/source.webp",REGISTRY,NORMALIZED_NAME,
Tumbril,UTV,utv,utv,"https://robertsspaceindustries.com/i/6850056c708a832e12dcac0a609a80ff117b36d3/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjReskJE1T9BunBTYn6VhoGBSdx864i1EELch4)/source.webp",REGISTRY,EXACT_NAME,
Tumbril Land Systems,Tumbril Cyclone,TMBL_Cyclone,TMBL_Cyclone,"https://robertsspaceindustries.com/i/90ee2ba95dfca0184aa3a1aa948db503dd2174f8/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjReskZg8zCsGLYa78po64VaYqfsbxjnkciD9p)/source.webp",REGISTRY,NORMALIZED_NAME,
Tumbril Land Systems,Tumbril Cyclone AA,TMBL_Cyclone_AA,TMBL_Cyclone_AA,"https://robertsspaceindustries.com/i/8076b3936abd56c5909191a8f450287f63fa22c4/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjResf1QQPcJ8reL5taVHdPd12jHTinHiBkZLa)/source.webp",REGISTRY,NORMALIZED_NAME,
Tumbril Land Systems,Tumbril Cyclone MT,TMBL_Cyclone_MT,TMBL_Cyclone_MT,"https://robertsspaceindustries.com/i/e078279a4adc38c2427c14aa8b6b599232a03bd9/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjReska4sF4Jmjthby3oaWfcGp3RAXZ2sXnnfG)/source.webp",REGISTRY,NORMALIZED_NAME,
Tumbril Land Systems,Tumbril Cyclone RC,TMBL_Cyclone_RC,TMBL_Cyclone_RC,"https://robertsspaceindustries.com/i/1d773625ba8047879f39f6dbac1d2d3c80466877/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjResepucMVaYKd2nZAKmJ9a9UQ9PC9TKzeEeS)/source.webp",REGISTRY,NORMALIZED_NAME,
Tumbril Land Systems,Tumbril Cyclone RN,TMBL_Cyclone_RN,TMBL_Cyclone_RN,"https://robertsspaceindustries.com/i/34660754908d54903e9a25325d181f248c1a67d7/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjResf17RScbHmhZMW5NVt2e2sixTQaHNZYva2)/source.webp",REGISTRY,NORMALIZED_NAME,
Tumbril Land Systems,Tumbril Cyclone TR,TMBL_Cyclone_TR,TMBL_Cyclone_TR,"https://robertsspaceindustries.com/i/2cd0f0ef302a104e9049f8580ecc6247295a82f6/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjResjHeMX4KQtubs1ft9UxmncipirctWZtmSv)/source.webp",REGISTRY,NORMALIZED_NAME,
Tumbril Land Systems,Tumbril Nova,TMBL_Nova,TMBL_Nova,"https://robertsspaceindustries.com/i/2db9fbed233bbd51205c211f1598543a1137e302/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjReseiLgxb3pQ5gbyGvNcvnTjqpEMtxrbTXzv)/source.webp",REGISTRY,NORMALIZED_NAME,
Tumbril Land Systems,Tumbril Storm,TMBL_Storm,TMBL_Storm,"https://robertsspaceindustries.com/i/3c27118370850da85be980fcecee69364478bcec/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjResjZs3i5kt5DoxmQ2RRvx2Rh1Dezpgf52Rt)/source.webp",REGISTRY,NORMALIZED_NAME,
Tumbril Land Systems,Tumbril Storm AA,TMBL_Storm_AA,TMBL_Storm_AA,"https://robertsspaceindustries.com/i/a3ea607a296776a50e8f189013378cb457d0dd89/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjReskjDGacoXYF6GFUBSrXQAXTc1eFVeygQZt)/source.webp",REGISTRY,NORMALIZED_NAME,
Vanduul,Esperia Stinger,VNCL_Stinger,VNCL_Stinger,"https://robertsspaceindustries.com/i/b2f8b086cc61ac9c2e40e09c658f63de5f29eb46/resize(1820,1024,cover,ADdPNihJzmPbNuTnFsH1DqUeqBRpXdSXVVtgJTyDDgscGKrzJuoFjResez2CtFBN1YkRt75RVmywMMHH1x96XLaUn)/source.webp",REGISTRY,NORMALIZED_NAME,
Vanduul,Vanduul Mauler Destroyer,VNCL_Mauler,VNCL_Mauler,,FALLBACK,UNMATCHED,
